[-01] 23921.970168:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23921.970174:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23921.970179:          1                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23921.970198:        178                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23921.972495:      47891                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.136447:    2790701                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.147383:     184343                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.158192:     179046                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.166572:     176596                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.175512:     181117                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.184564:     185873                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.194221:     189584                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.203435:     192650                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.213248:     195693                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.222591:     197197                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.233539:     198474                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.244270:     195202                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.253394:     190263                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.262624:     193237                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.272438:     196259                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.282292:     197510                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.292167:     198608                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.301541:     199659                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.311447:     200323                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.321365:     200904                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.331305:     201270                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.341236:     201480                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.351177:     201649                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.360591:     201820                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.370555:     201917                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.380504:     202004                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.390466:     201902                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.400416:     201935                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.410372:     201838                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.420298:     201898                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.430257:     202010                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.440206:     202109                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.450167:     202010                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.459603:     201922                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.469558:     201923                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.479562:     201873                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.489462:     201747                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.499421:     201863                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.509385:     201827                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.520201:     201642                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.531462:     199259                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.542542:     189409                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.553415:     182387                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.564215:     179086                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.574352:     175709                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.584441:     174001                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.594522:     172110                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.604501:     171011                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.614527:     170387                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.624497:     169710                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.634512:     169492                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.644459:     169093                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.654398:     169013                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.664365:     169287                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.674337:     169107                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.684320:     169025                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.694290:     168685                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.704202:     168624                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.714182:     169111                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.723536:     168954                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.733503:     169060                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.743476:     168998                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.753440:     168861                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.763410:     168786                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.773405:     168721                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.783378:     168421                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
[-01] 23922.793360:     168207                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A  ilen: 0               0
